sheetName,cellRef,fieldName,javaType,excelFormat
"ASSET_DTL_5a","D53","reason_13","java.lang.String","General"
"ASSET_DTL_5a","E53","show_on_2","java.lang.String","General"
"ASSET_DTL_5a","F53","prior_amount_19","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G53","current_amount_18","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C54","other_assets_description_3","java.lang.String","@"
"ASSET_DTL_5a","D54","reason_14","java.lang.String","General"
"ASSET_DTL_5a","E54","show_on_3","java.lang.String","General"
"ASSET_DTL_5a","F54","prior_amount_20","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G54","current_amount_19","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C55","other_assets_description_4","java.lang.String","@"
"ASSET_DTL_5a","D55","reason_15","java.lang.String","General"
"ASSET_DTL_5a","E55","show_on_4","java.lang.String","General"
"ASSET_DTL_5a","F55","prior_amount_21","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G55","current_amount_20","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C56","other_assets_description_5","java.lang.String","@"
"ASSET_DTL_5a","D56","reason_16","java.lang.String","General"
"ASSET_DTL_5a","E56","show_on_5","java.lang.String","General"
"ASSET_DTL_5a","F56","prior_amount_22","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G56","current_amount_21","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C57","other_assets_description_6","java.lang.String","@"
"ASSET_DTL_5a","D57","reason_17","java.lang.String","General"
"ASSET_DTL_5a","E57","show_on_6","java.lang.String","General"
"ASSET_DTL_5a","F57","prior_amount_23","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G57","current_amount_22","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C58","other_assets_description_7","java.lang.String","@"
"ASSET_DTL_5a","D58","reason_18","java.lang.String","General"
"ASSET_DTL_5a","E58","show_on_7","java.lang.String","General"
"ASSET_DTL_5a","F58","prior_amount_24","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G58","current_amount_23","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","C59","other_assets_description_8","java.lang.String","@"
"ASSET_DTL_5a","D59","reason_19","java.lang.String","General"
"ASSET_DTL_5a","E59","show_on_8","java.lang.String","General"
"ASSET_DTL_5a","F59","prior_amount_25","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G59","current_amount_24","java.lang.String","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","F60","prior_amount_26","java.lang.Double","#,##0.00_);(#,##0.00)"
"ASSET_DTL_5a","G60","current_amount_sum_f52_f59","java.lang.Double","#,##0.00_);(#,##0.00)"
